municipality_code,state_code,year,total_hospitalizations,total_deaths,population,avg_wage_nominal,literacy_rate,pct_black_parda
431450,43,2016,715,132,12944,2067.8580309139847,91.3,0.26758469603317425
431455,43,2016,149,20,2651,1929.549789915966,86.6,0.3252356780275562
431460,43,2016,1441,193,20757,1765.7779789719668,90.4,0.20592682189295433
431470,43,2016,953,85,10650,1700.971502463053,89,0.1311163895486936
431475,43,2016,191,14,2108,1735.5834084507019,97.7,0.023290386521308225
431477,43,2016,387,25,3988,2048.963014861996,95.8,0.15085536547433903
431478,43,2016,148,14,1717,2016.3861497326193,93.9,0.047401484865790974
431480,43,2016,2026,196,34353,2176.886634954198,95.3,0.12169722842081433
431490,43,2016,103327,12402,1481019,3557.796430410787,97.6,0.19991953748956967
431500,43,2016,682,63,5269,1840.2041212121203,91.9,0.143516808274843
431505,43,2016,163,19,2546,2318.433948717948,93.5,0.13094769956744004
431507,43,2016,208,18,1704,2261.904794520548,92.5,0.11117107393416081
431510,43,2016,782,98,10737,1754.5181162981146,89.5,0.32853489913817596
431513,43,2016,215,19,1832,1718.9337218045112,91,0.13859275053304904
431514,43,2016,206,19,2729,1714.6956420233453,98.4,0.03621730382293763
431515,43,2016,1026,53,6376,1880.5804610492848,92.2,0.08582089552238806
431517,43,2016,165,21,2037,1606.0672777777775,92.8,0.05697151424287856
431520,43,2016,253,29,4172,1639.638697247706,92.7,0.07701593433124095
431530,43,2016,1773,209,23555,1552.6275659824068,95.4,0.1612370775779689
431531,43,2016,154,13,1852,2012.074642857141,90.6,0.2545045045045045
431532,43,2016,87,16,2820,2156.6562328767122,93.3,0.16857248247879011
431535,43,2016,258,28,3819,1996.108980263157,96.9,0.06896551724137931
431540,43,2016,765,83,11108,1796.7503281519864,84.7,0.10642668492614692
431545,43,2016,188,18,2191,1866.8318396226405,94.8,0.034786641929499075
431550,43,2016,1152,143,16324,1724.8803213367596,93.5,0.19438485804416403
431555,43,2016,394,31,3366,1987.6224482758616,87.9,0.19270113353607962
431560,43,2016,14411,1935,208641,3044.644182228461,95.5,0.19841402633486963
431570,43,2016,3057,343,38968,1809.4737815305689,92.5,0.1308523090019153
431575,43,2016,358,33,4590,1455.2775326215876,92,0.0905102747633341
431580,43,2016,830,99,11040,1578.8516165299309,96.7,0.10257656781720953
431595,43,2016,227,23,2528,2295.854999999999,92.8,0.18610129564193167
431600,43,2016,2070,142,20819,1539.6117404383338,93.7,0.07338602073283383
431610,43,2016,1078,72,10675,1797.4502902979314,92.5,0.1622970064566621
431620,43,2016,477,46,5520,1907.2079933110354,96,0.08389200942199673
431630,43,2016,518,47,7267,1972.6314392803617,93.5,0.2873403664630761
431640,43,2016,3126,393,40750,1859.673024066395,93.1,0.22411101037574294
431642,43,2016,147,22,2676,1757.1531437125745,88.1,0.2850539291217257
431643,43,2016,180,30,2862,2084.9635096153843,94.3,0.15156794425087108
431645,43,2016,696,95,12460,2447.421952506597,91.6,0.17439609460483124
431647,43,2016,202,30,2773,2073.639904458595,98.2,0.0651685393258427
431650,43,2016,404,46,7377,1953.884600465479,97.6,0.06742738589211618
431670,43,2016,660,66,8742,2169.8049186763965,93.5,0.167836919592299
431673,43,2016,172,13,1696,2074.1458024691347,95,0.15096618357487923
431675,43,2016,439,45,6235,1444.8210630630676,96,0.031063531063531064
431680,43,2016,9149,1029,126775,2434.830274068277,96.5,0.13520591341077084
431690,43,2016,11478,2134,277309,2734.1849506259596,96.8,0.16224830672101503
431695,43,2016,399,54,6344,1771.420200927353,98.2,0.026098447307565244
431697,43,2016,147,17,2507,1776.9319230769229,90.6,0.18402039949001275
431700,43,2016,242,77,8424,1571.1173839009284,87.4,0.13854179303651584
431710,43,2016,5944,739,82631,1835.8542147879919,96.3,0.20568726126235373
431720,43,2016,5169,548,72504,2071.053048683524,96.1,0.13796874088761882
431725,43,2016,120,13,1780,2333.6833333333334,96.3,0.02556653108657757
431730,43,2016,2261,276,31352,1943.9838811468874,94.7,0.170210706334097
431740,43,2016,3300,445,50647,1937.1319384225185,95.6,0.14965764590805347
431750,43,2016,5153,616,79040,2029.4907222035586,95.8,0.17297708322408098
431755,43,2016,200,25,2197,1762.0430487804879,94.4,0.09532710280373832
431760,43,2016,2447,362,42160,1738.520521247645,92,0.08753716675905861
431770,43,2016,470,106,11111,1790.3078037383204,91.3,0.28177682633128176
431775,43,2016,201,22,2058,2296.6193448275867,95.4,0.06941649899396378
431780,43,2016,1487,106,14341,1832.0517192600669,90.5,0.1923544992483356
431790,43,2016,1591,135,14747,1771.028946493851,97.5,0.07434453021767856
431795,43,2016,325,24,2476,1904.6787224669608,91.5,0.06539398862713242
431800,43,2016,5500,532,62897,1944.238084744162,93.9,0.19949085484498638
431805,43,2016,192,21,3073,1598.5070616113728,95.8,0.06593782029381619
431810,43,2016,1291,168,19437,1819.6611086100158,93.2,0.12474681900804986
431820,43,2016,1724,146,21617,1770.033536809008,93.1,0.20440159703963384
431830,43,2016,5034,563,62874,1807.3022611269855,93.1,0.18942177208486413
431840,43,2016,1593,177,23649,2131.4101401483927,92.2,0.1417212559295234
431842,43,2016,423,42,4836,1674.4175506445652,91.2,0.08017770255976306
431843,43,2016,230,29,2649,1969.212088974855,96.5,0.20144157814871017
431844,43,2016,160,10,2844,1740.8825523012545,96.1,0.08108108108108109
431845,43,2016,136,20,2725,1990.5899111111107,91.8,0.326718118338846
431846,43,2016,188,14,2172,1827.390798969072,86.8,0.27120181405895694
431848,43,2016,254,30,4504,1719.5085326086958,98.9,0.018070818070818073
431849,43,2016,165,14,2212,1967.3108431372548,97.4,0.055883689232167195
431850,43,2016,1647,213,27095,2613.766361394847,84.5,0.226866373902133
431860,43,2016,765,50,7117,1765.1812626262642,93.8,0.14829833454018826
431861,43,2016,131,16,2279,1991.2086532951298,97.3,0.02256361017762842
431862,43,2016,233,12,3483,1749.90717299578,93.1,0.2506836827711942
431870,43,2016,11679,1684,229678,2604.774398701613,96.7,0.13556107768767983
431880,43,2016,3402,412,44561,1933.5985360437305,95.1,0.09609853405084431
431890,43,2016,2657,299,35123,1878.8343531860553,93.4,0.19972798564690222
431900,43,2016,1656,136,21286,2113.9910146295492,96.1,0.096150019896538
431910,43,2016,413,46,5799,1689.4524908424899,94.7,0.08953931416695532
431912,43,2016,77,28,3308,2131.117611940299,91.8,0.04590880699562773
431915,43,2016,634,59,7742,1920.657532154342,91.4,0.2403664780382646
431920,43,2016,309,59,5704,1690.0862499999994,87.5,0.26274441340782123
431930,43,2016,559,46,6313,1739.971126126124,94,0.17093479968578162
431935,43,2016,223,26,3612,1672.4594017094014,98.4,0.05277442702050664
431936,43,2016,140,16,1991,1861.0533474576278,87.1,0.29305776364599895
431937,43,2016,224,20,2987,1963.6007272727268,98.1,0.0848990953375087
431940,43,2016,1013,153,16775,1753.2493251533776,94.6,0.1314069277292443
431950,43,2016,1505,193,24825,1863.3298596347781,96.4,0.09428714722108239
431960,43,2016,1854,241,24418,1774.5907197943457,93.7,0.20744569099541998
431970,43,2016,238,24,3600,1734.3865591397857,92,0.13680154142581888
431971,43,2016,254,14,2261,1877.4479597701136,95.8,0.07053941908713693
431973,43,2016,253,16,2756,1917.7038219895278,85,0.06722054380664652
431975,43,2016,139,17,2140,1838.9354992319509,98.6,0.04832904884318766
431980,43,2016,593,66,8802,1674.4726211072675,93.7,0.23954507759744106
431990,43,2016,5060,512,79946,1713.920537303497,96,0.14824100498759768
432000,43,2016,9938,943,138933,2416.8918362496233,96.4,0.12740726034301073
432010,43,2016,1523,134,23222,1771.0991702127712,94.9,0.2016348773841962
432020,43,2016,1069,106,11154,1689.3123296158622,92.1,0.17691319508166636
432023,43,2016,247,23,3057,1924.6153392330361,91.6,0.18758300132802125
432026,43,2016,710,67,7409,2069.7358854166673,90.3,0.27084788378265123
432030,43,2016,356,48,5143,2013.7266447984987,96.1,0.1385395537525355
432032,43,2016,209,15,2882,2128.9662406015036,94.8,0.10621669626998224
432035,43,2016,364,52,5507,1739.8934030418259,94,0.16580111559915367
432040,43,2016,1129,102,16004,2030.5362187711105,96.7,0.11267012768345727
432050,43,2016,504,48,6116,2008.0763601036256,93.9,0.17871326449563146
432055,43,2016,385,45,6282,2009.9248042168683,93.8,0.08767732011621945
432057,43,2016,162,11,2123,2537.99072847682,94.9,0.11529411764705882
432060,43,2016,467,32,3879,1857.4299999999996,94.2,0.0546448087431694
432065,43,2016,164,23,2484,2125.30062283737,96.5,0.13877551020408163
432067,43,2016,853,91,10404,1974.8121664766263,92.6,0.1404310259211441
432070,43,2016,1404,126,14982,1708.471988472624,93.5,0.22045645477457296
432080,43,2016,2379,236,31313,1782.8675155155192,91.6,0.18771842236645034
432085,43,2016,254,30,4494,1518.4978067484656,92.8,0.05808325266214908
432090,43,2016,1832,147,21809,1799.935545249429,96,0.15890083632019117
432100,43,2016,777,79,10809,2054.6035164340387,94.8,0.12364819599961718
432110,43,2016,1040,162,17390,1866.9959014084523,93.5,0.21286831028262176
432120,43,2016,3345,430,57396,1829.7993199855716,95.6,0.1340494839323622
432130,43,2016,1856,215,27168,1921.5499582114487,94.2,0.07001877898286897
432132,43,2016,204,19,3096,1915.5435280373822,91.6,0.2676103808560836
432135,43,2016,236,39,5561,1621.4490697674453,87.1,0.15526905829596413
432140,43,2016,1397,109,14023,1824.562755741127,91.1,0.15131195335276967
432143,43,2016,620,89,10711,1616.5733771929838,92.7,0.08178965482336269
432145,43,2016,2110,184,30518,1905.2442047678394,98,0.08887911120888792
432146,43,2016,197,18,2930,2109.4366998341598,93.8,0.22348623853211008
432147,43,2016,570,55,6338,1823.1102826086958,90.3,0.12875270813989476
432149,43,2016,197,26,2978,2029.7398353909484,94.5,0.09955976972570267
432150,43,2016,2632,291,37342,1926.0759344402009,95.4,0.07718498427446115
432160,43,2016,3329,450,46962,1880.6792204849362,96,0.11313903717597268
432163,43,2016,212,24,2862,2392.8242443729882,96.6,0.005952380952380952
432166,43,2016,750,67,10859,1684.3194117647035,94.4,0.04374633000587199
432170,43,2016,2137,168,26348,1692.747318162496,96,0.1460019288020462
432180,43,2016,1510,205,24491,1961.6479529529583,95.6,0.13250727019850803
432183,43,2016,185,26,2910,1708.667516129032,87.2,0.1451114922813036
432185,43,2016,473,33,4464,1867.7204681647925,89.1,0.2494294842537654
432190,43,2016,2284,242,24640,1859.8066731005438,94.5,0.10798631394475507
432195,43,2016,517,43,5961,1729.2637730870708,89.9,0.24412577747062889
432200,43,2016,1808,202,28084,4208.951600285971,94.2,0.12022175699775141
432210,43,2016,580,37,5979,1711.0720267489721,94.8,0.12341074758433633
432215,43,2016,378,35,4595,1664.8961172161153,88.1,0.20586897179253869
432218,43,2016,199,12,1578,1930.1879640718557,91.1,0.11689961880559085
432220,43,2016,1726,178,23615,2037.7170010995098,95.1,0.18113275289471323
432225,43,2016,258,25,4421,2253.705396373975,98.2,0.02140127388535032
432230,43,2016,571,74,8533,1860.0168686868665,95,0.0863519513905118
432234,43,2016,184,16,2248,2282.0284656084677,96.6,0.04397039616891598
432235,43,2016,118,14,1393,2109.2949315068504,94.7,0.03225806451612903
432237,43,2016,217,18,2474,1905.2563320463312,91.5,0.15381476948184414
432240,43,2016,6447,956,129720,1944.5974742599794,96.4,0.24671545648777066
432250,43,2016,4674,563,65135,1840.266924189469,94.7,0.2609425688342598
432252,43,2016,290,33,3448,2040.5803816793887,91.2,0.08635525507068224
432253,43,2016,769,93,11689,2153.516087533155,93.7,0.13007763134139735
432254,43,2016,252,42,5594,1818.5381329113939,97.5,0.06427036530572378
432255,43,2016,152,12,2094,1632.834196891192,93.8,0.11687657430730479
432260,43,2016,5046,548,70179,2074.401477577736,95.6,0.1064642819233627
432270,43,2016,1923,243,25866,1938.067898197757,95.1,0.1173282188125417
432280,43,2016,1424,162,24885,2120.479335161959,97.2,0.11020998641006532
432290,43,2016,484,42,5237,1845.6667844522947,94.5,0.09186746987951808
432300,43,2016,15343,2031,252872,2097.692465074116,95.7,0.24310629320968313
432310,43,2016,378,41,5187,2030.4518999999987,89.1,0.16893681422625803
432320,43,2016,208,29,3060,2060.829703557311,97.9,0.07211063549555483
432330,43,2016,206,23,3373,2176.4231603773605,97.4,0.08759351620947631
432335,43,2016,295,19,2189,2061.6749100257084,94.2,0.09196470041802136
432340,43,2016,251,35,4400,1891.3276272401465,96,0.05613453339649455
432345,43,2016,159,25,4368,1851.0929021558866,93.2,0.16366650876361913
432350,43,2016,240,16,2882,1742.6806896551725,93.2,0.1288386869043417
432360,43,2016,103,12,1612,2302.4047222222216,97.2,0.0821656050955414
432370,43,2016,168,17,2877,1569.5063723150363,94.7,0.11231884057971014
432377,43,2016,245,29,2965,1909.02095862069,98.6,0.021474588403722263
500020,50,2016,590,71,14734,2197.6476932416076,92,0.5735875216637781
500025,50,2016,119,15,5114,2043.2131962864705,91.3,0.5030634573304158
500060,50,2016,2570,270,38030,1686.5137797786688,88.7,0.2803835190463851
500070,50,2016,2019,159,24852,1496.0792922374465,90.1,0.5159003188454439
500080,50,2016,539,47,8885,1644.58940546968,89.1,0.5854720979514951
500085,50,2016,569,68,10304,2870.545499927445,89,0.5103418245155672
500090,50,2016,454,70,8744,1630.4855505107814,87.3,0.4127177488122792
500100,50,2016,1090,158,24745,1864.2192746325609,90.9,0.40253572868599075
500110,50,2016,4091,337,47323,1663.9383002924944,92.1,0.5201578428148635
500124,50,2016,806,58,11586,1804.818555045874,86.8,0.3655872024970737
500150,50,2016,265,45,6783,1609.698584637266,89.6,0.5455370650529501
500190,50,2016,1282,117,22084,1772.8314373611352,90.4,0.5424899193548387
500200,50,2016,899,82,11228,1788.3345965417873,88.9,0.5930328243576849
500215,50,2016,526,55,7859,1882.9075859491754,89.8,0.60793889306286
500220,50,2016,1411,135,21267,1628.307676872154,91.3,0.5510006126199715
500230,50,2016,893,78,11884,1881.1099350649379,90.4,0.4896423437896339
500240,50,2016,1910,198,28867,1933.2266661189667,87.9,0.3756985408258305
500260,50,2016,852,98,13712,1745.1628247914243,90.8,0.5782327902539263
500280,50,2016,378,38,5906,1537.8155941254981,91.4,0.5160214854602704
500290,50,2016,1147,190,21685,1703.543374751495,89.5,0.4348738493823628
500295,50,2016,2122,83,23284,2271.5529877022764,95.8,0.45254211410249884
500310,50,2016,135,25,5622,1605.2367042253516,90.5,0.6210158338474193
500315,50,2016,715,120,14916,1574.2110292728964,83.5,0.420049768929968
500320,50,2016,7017,689,109294,2236.3283418928495,94.2,0.7044279873486076
500325,50,2016,2129,126,19835,2155.100062388595,91.6,0.486342404549147
500348,50,2016,779,45,11049,1523.1586564299448,89.2,0.4867811655731378
500350,50,2016,228,32,5775,1792.7107735849067,89.7,0.33998136067101586
500375,50,2016,783,81,12176,1717.9346849942765,86.2,0.5356135100470286
500390,50,2016,48,13,3020,1994.668503289471,90.4,0.5370433595083647
500400,50,2016,742,72,9976,1623.7297260273947,89.2,0.45940773569701854
500410,50,2016,854,81,10063,1520.657097026601,87.7,0.5252242693160991
500430,50,2016,2236,108,15738,1703.0723111919917,87.9,0.37947028771175045
500440,50,2016,399,42,7641,1746.3316976297244,88.6,0.4576271186440678
500460,50,2016,991,105,20401,1864.5895219836455,84.8,0.5671232876712329
500470,50,2016,1877,189,22975,1710.5427662874908,90.5,0.4759645510697341
500480,50,2016,914,58,8702,1818.5966079295138,77.8,0.29953440248318675
500490,50,2016,206,33,6940,1564.2087102803735,91.8,0.5996531062756228
500500,50,2016,1622,196,25617,1715.7687968992273,92.5,0.542900562697663
500510,50,2016,222,25,4031,1852.3416398985635,88.2,0.6600199401794616
500515,50,2016,447,48,6476,1653.1498631578947,81.9,0.48957803762074226
500520,50,2016,1044,117,22228,3367.080673555313,93.3,0.7069018248547253
500525,50,2016,310,31,7097,2022.0306420664172,88.3,0.37538508934072706
500540,50,2016,3100,211,44042,2014.3395717324006,93.5,0.4461851039940117
500560,50,2016,1550,165,27316,1707.7445081311648,87.7,0.48417721518987344
500570,50,2016,3689,311,52367,1978.5389822178536,89.7,0.5632525578890684
500580,50,2016,531,88,14162,1580.7039973351084,89.4,0.5309894385769872
500600,50,2016,855,93,20217,2153.579146473787,91.4,0.5501125783484452
500620,50,2016,3490,267,51764,1827.7606710251648,91.9,0.5101566270346158
500625,50,2016,342,21,4173,1809.5328818897644,88,0.5292450920866222
500630,50,2016,3609,322,41626,1631.9026109660588,90.1,0.37688154653795436
500640,50,2016,384,51,7738,1681.6472297297305,85.9,0.6168423694779116
500690,50,2016,803,88,16686,1765.0312243947897,89.4,0.521758927990633
500710,50,2016,1134,98,23526,1580.2002042253596,91.1,0.5892013176111137
500720,50,2016,2218,189,35465,2361.396468432912,92.6,0.4978476389251239
500740,50,2016,1166,142,19515,1660.9847316608532,90.1,0.5971097347943465
500750,50,2016,187,12,5300,1696.2513003802228,93.3,0.5828768512882938
500755,50,2016,225,30,7682,1668.8922409488146,89.2,0.5714876033057851
500769,50,2016,2583,123,25443,2110.206826992973,95.1,0.41812286074581156
500770,50,2016,899,63,10811,1844.9770787637046,82.3,0.46702532232631483
500780,50,2016,255,59,6469,2191.6894391025653,89.5,0.5462786259541985
500790,50,2016,2197,245,52975,1632.1766662857153,92.2,0.5039043030403721
500793,50,2016,743,67,17941,2142.0637219512305,90.5,0.6872050694350815
500795,50,2016,744,75,11160,1697.8970284509958,82.4,0.3301683633516053
500797,50,2016,259,26,3570,1639.4267461669472,85,0.6081273088945723
500800,50,2016,609,92,20387,1773.4213214039985,92.8,0.5039365486674053
500830,50,2016,6912,744,115561,2449.2966546024727,93.6,0.5262692549512732
500840,50,2016,537,53,6034,1794.1907928802561,86.6,0.5128769908505592
520005,52,2016,743,55,8053,1636.0457846715317,93.1,0.5589646648247782
520013,52,2016,1437,126,21905,1998.0030910683072,88.4,0.5993589743589743
520015,52,2016,69,24,2561,1270.3714141414148,86.7,0.5936238902340597
520017,52,2016,108,15,5560,1649.35299378882,87.9,0.6267923787075231
520020,52,2016,89,21,1980,1370.6859541984736,92,0.4314796425024826
520025,52,2016,6598,636,191499,1677.8492593189096,94,0.6766198809127928
520050,52,2016,46,15,2075,1547.7534661354584,85.8,0.4649122807017544
520055,52,2016,102,35,5629,3018.820517153102,89.8,0.6790945406125166
520060,52,2016,283,37,7454,1481.2021150729329,90.5,0.6386871914028464
520080,52,2016,628,65,8598,1611.9935245901609,84.9,0.7136672850958565
520082,52,2016,81,20,3723,1511.1510247349825,88.3,0.7569141193595342
520085,52,2016,230,44,5969,1351.4538314176218,85.8,0.5632601198039572
520110,52,2016,24102,2480,370875,2203.2427714431255,94.2,0.5257550491013526
520130,52,2016,819,109,21614,1840.6541738329292,90.4,0.5393774703557312
320110,32,2016,378,85,10215,1423.5223012232402,92,0.48781259892371004
